,EmployeeNumber,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,YearlyIncome,Attrition
1444,100121,30.0,Travel_Rarely,1176.0,Research & Development,20.0,3.0,Other,1.0,3.0,Male,85.0,3.0,2.0,Manufacturing Director,1.0,Married,9957.0,9096.0,0.0,Y,No,15.0,3.0,3.0,80.0,1.0,7.0,1.0,2.0,6.0,2.0,0.0,2.0,119484.0,
1445,100122,34.0,Non-Travel,1381.0,Sales,4.0,4.0,Marketing,1.0,3.0,Female,72.0,3.0,2.0,Sales Executive,3.0,Married,6538.0,12740.0,9.0,Y,No,15.0,3.0,1.0,80.0,1.0,6.0,3.0,3.0,3.0,2.0,1.0,2.0,78456.0,
1446,100123,43.0,Travel_Frequently,1082.0,Research & Development,27.0,3.0,Life Sciences,1.0,3.0,Female,83.0,3.0,3.0,Manufacturing Director,1.0,Married,10820.0,11535.0,8.0,Y,No,11.0,3.0,3.0,80.0,1.0,18.0,1.0,3.0,8.0,7.0,0.0,1.0,129840.0,
1447,100124,35.0,Travel_Rarely,1142.0,Research & Development,23.0,4.0,Medical,1.0,3.0,Female,30.0,3.0,1.0,Laboratory Technician,1.0,Married,4014.0,16002.0,3.0,Y,Yes,15.0,3.0,3.0,80.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,48168.0,
1448,100125,48.0,Travel_Frequently,365.0,Research & Development,4.0,5.0,Medical,1.0,3.0,Male,89.0,2.0,4.0,Manager,4.0,Married,15202.0,5602.0,2.0,Y,No,25.0,4.0,2.0,80.0,1.0,23.0,3.0,3.0,2.0,2.0,2.0,2.0,182424.0,
1449,100126,42.0,Non-Travel,335.0,Research & Development,23.0,2.0,Life Sciences,1.0,4.0,Male,37.0,2.0,2.0,Research Scientist,3.0,Single,4332.0,14811.0,1.0,Y,No,12.0,3.0,4.0,80.0,0.0,20.0,2.0,3.0,20.0,9.0,3.0,7.0,51984.0,
1450,100127,36.0,Non-Travel,635.0,Sales,10.0,4.0,Medical,1.0,2.0,Male,32.0,3.0,3.0,Sales Executive,4.0,Single,9980.0,15318.0,1.0,Y,No,14.0,3.0,4.0,80.0,0.0,10.0,3.0,2.0,10.0,3.0,9.0,7.0,119760.0,
1451,100128,38.0,Travel_Frequently,148.0,Research & Development,2.0,3.0,Medical,1.0,4.0,Female,42.0,2.0,1.0,Laboratory Technician,2.0,Single,2440.0,23826.0,1.0,Y,No,22.0,4.0,2.0,80.0,0.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,29280.0,
1452,100129,32.0,Travel_Frequently,689.0,Sales,9.0,2.0,Medical,1.0,4.0,Male,35.0,1.0,2.0,Sales Executive,4.0,Divorced,4668.0,22812.0,0.0,Y,No,17.0,3.0,4.0,80.0,3.0,9.0,2.0,4.0,8.0,7.0,0.0,7.0,56016.0,
1453,100130,27.0,Travel_Rarely,975.0,Research & Development,7.0,3.0,Medical,1.0,4.0,Female,55.0,2.0,2.0,Healthcare Representative,1.0,Single,6811.0,23398.0,8.0,Y,No,19.0,3.0,1.0,80.0,0.0,9.0,2.0,1.0,7.0,6.0,0.0,7.0,81732.0,
1454,100131,33.0,Travel_Rarely,213.0,Research & Development,7.0,3.0,Medical,1.0,3.0,Male,49.0,3.0,3.0,Research Director,3.0,Married,11691.0,25995.0,0.0,Y,No,11.0,3.0,4.0,80.0,0.0,14.0,3.0,4.0,13.0,9.0,3.0,7.0,140292.0,
1455,100132,36.0,Travel_Rarely,1299.0,Research & Development,27.0,3.0,Medical,1.0,3.0,Male,94.0,3.0,2.0,Healthcare Representative,3.0,Married,5237.0,16577.0,6.0,Y,No,13.0,3.0,2.0,80.0,2.0,17.0,3.0,2.0,7.0,7.0,7.0,7.0,62844.0,
1456,100133,39.0,Travel_Rarely,492.0,Research & Development,12.0,3.0,Medical,1.0,4.0,Male,66.0,3.0,2.0,Manufacturing Director,2.0,Married,5295.0,7693.0,4.0,Y,No,21.0,4.0,3.0,80.0,0.0,7.0,3.0,3.0,5.0,4.0,1.0,0.0,63540.0,
1457,100134,37.0,Travel_Rarely,1115.0,Research & Development,1.0,4.0,Life Sciences,1.0,1.0,Male,51.0,2.0,2.0,Manufacturing Director,3.0,Divorced,5993.0,2689.0,1.0,Y,No,18.0,3.0,3.0,80.0,1.0,7.0,2.0,4.0,7.0,5.0,0.0,7.0,71916.0,
1458,100135,19.0,Travel_Rarely,303.0,Research & Development,2.0,3.0,Life Sciences,1.0,2.0,Male,47.0,2.0,1.0,Laboratory Technician,4.0,Single,1102.0,9241.0,1.0,Y,No,22.0,4.0,3.0,80.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,13224.0,
1459,100136,35.0,Travel_Rarely,1395.0,Research & Development,9.0,4.0,Medical,1.0,2.0,Male,48.0,3.0,2.0,Research Scientist,3.0,Single,5098.0,18698.0,1.0,Y,No,19.0,3.0,2.0,80.0,0.0,10.0,5.0,3.0,10.0,7.0,0.0,8.0,61176.0,
1460,100137,35.0,Travel_Rarely,538.0,Research & Development,25.0,2.0,Other,1.0,1.0,Male,54.0,2.0,2.0,Laboratory Technician,4.0,Single,3681.0,14004.0,4.0,Y,No,14.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,3.0,2.0,0.0,2.0,44172.0,
1461,100138,29.0,Travel_Rarely,1210.0,Sales,2.0,3.0,Medical,1.0,1.0,Male,78.0,2.0,2.0,Sales Executive,2.0,Married,6644.0,3687.0,2.0,Y,No,19.0,3.0,2.0,80.0,2.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,79728.0,
1462,100139,25.0,Travel_Rarely,266.0,Research & Development,1.0,3.0,Medical,1.0,4.0,Female,40.0,3.0,1.0,Research Scientist,2.0,Single,2096.0,18830.0,1.0,Y,No,18.0,3.0,4.0,80.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,25152.0,
1463,100140,55.0,Travel_Rarely,725.0,Research & Development,2.0,3.0,Medical,1.0,4.0,Male,78.0,3.0,5.0,Manager,1.0,Married,19859.0,21199.0,5.0,Y,Yes,13.0,3.0,4.0,80.0,1.0,24.0,2.0,3.0,5.0,2.0,1.0,4.0,238308.0,
1464,100141,37.0,Travel_Rarely,921.0,Research & Development,10.0,3.0,Medical,1.0,3.0,Female,98.0,3.0,1.0,Laboratory Technician,1.0,Married,3452.0,17663.0,6.0,Y,No,20.0,4.0,2.0,80.0,1.0,17.0,3.0,3.0,5.0,4.0,0.0,3.0,41424.0,
1465,100142,35.0,Non-Travel,208.0,Research & Development,8.0,4.0,Life Sciences,1.0,3.0,Female,52.0,3.0,2.0,Healthcare Representative,3.0,Married,4148.0,12250.0,1.0,Y,No,12.0,3.0,4.0,80.0,1.0,15.0,5.0,3.0,14.0,11.0,2.0,9.0,49776.0,
1466,100143,41.0,Travel_Rarely,582.0,Research & Development,28.0,4.0,Life Sciences,1.0,1.0,Female,60.0,2.0,4.0,Manufacturing Director,2.0,Married,13570.0,5640.0,0.0,Y,No,23.0,4.0,3.0,80.0,1.0,21.0,3.0,3.0,20.0,7.0,0.0,10.0,162840.0,
1467,100144,42.0,Travel_Rarely,1396.0,Research & Development,6.0,3.0,Medical,1.0,3.0,Male,83.0,3.0,3.0,Research Director,1.0,Married,13348.0,14842.0,9.0,Y,No,13.0,3.0,2.0,80.0,1.0,18.0,3.0,4.0,13.0,7.0,5.0,7.0,160176.0,
1468,100145,44.0,Travel_Rarely,621.0,Research & Development,15.0,3.0,Medical,1.0,1.0,Female,73.0,3.0,3.0,Healthcare Representative,4.0,Married,7978.0,14075.0,1.0,Y,No,11.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,0.0,5.0,95736.0,
1469,100146,44.0,Non-Travel,381.0,Research & Development,24.0,3.0,Medical,1.0,1.0,Male,49.0,1.0,1.0,Laboratory Technician,3.0,Single,3708.0,2104.0,2.0,Y,No,14.0,3.0,3.0,80.0,0.0,9.0,5.0,3.0,5.0,2.0,1.0,4.0,44496.0,
1476,5007,28.0,Travel_Rarely,1117.0,Research & Development,8.0,2.0,Life Sciences,1.0,4.0,Female,66.0,3.0,1.0,Research Scientist,4.0,Single,3310.0,4488.0,1.0,Y,No,21.0,4.0,4.0,80.0,0.0,5.0,3.0,3.0,5.0,3.0,0.0,2.0,39720.0,No
1477,5008,28.0,Travel_Rarely,1117.0,Research & Development,8.0,2.0,Life Sciences,1.0,4.0,Female,66.0,3.0,1.0,Research Scientist,4.0,Single,3310.0,4488.0,1.0,Y,No,21.0,4.0,4.0,80.0,0.0,5.0,3.0,3.0,5.0,3.0,0.0,2.0,39720.0,Yes
1484,5015,42.0,Travel_Rarely,269.0,Research & Development,2.0,3.0,Medical,1.0,4.0,Female,56.0,2.0,1.0,Laboratory Technician,1.0,Divorced,2593.0,8007.0,0.0,Y,Yes,11.0,3.0,3.0,80.0,1.0,10.0,4.0,3.0,9.0,6.0,7.0,8.0,31116.0,No
1498,5029,32.0,Travel_Rarely,977.0,Research & Development,2.0,3.0,Medical,1.0,4.0,Male,45.0,3.0,2.0,Research Scientist,2.0,Divorced,5470.0,25518.0,0.0,Y,No,13.0,3.0,3.0,80.0,2.0,10.0,4.0,2.0,9.0,5.0,1.0,6.0,65640.0,Yes
1503,5034,28.0,Travel_Rarely,995.0,Research & Development,9.0,3.0,Medical,1.0,3.0,Female,77.0,3.0,1.0,Research Scientist,3.0,Divorced,2377.0,9834.0,5.0,Y,No,18.0,3.0,2.0,80.0,1.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,28524.0,Yes
1510,5041,30.0,Travel_Rarely,153.0,Research & Development,8.0,2.0,Life Sciences,1.0,2.0,Female,73.0,4.0,3.0,Research Director,1.0,Married,11416.0,17802.0,0.0,Y,Yes,12.0,3.0,3.0,80.0,3.0,9.0,4.0,2.0,8.0,7.0,1.0,7.0,136992.0,Yes
1511,5042,30.0,Travel_Rarely,153.0,Research & Development,8.0,2.0,Life Sciences,1.0,2.0,Female,73.0,4.0,3.0,Research Director,1.0,Married,11416.0,17802.0,0.0,Y,Yes,12.0,3.0,3.0,80.0,3.0,9.0,4.0,2.0,8.0,7.0,1.0,7.0,136992.0,Yes
1515,5046,34.0,Travel_Rarely,404.0,Research & Development,2.0,4.0,Technical Degree,1.0,3.0,Female,98.0,3.0,2.0,Healthcare Representative,4.0,Single,6687.0,6163.0,1.0,Y,No,11.0,3.0,4.0,80.0,0.0,14.0,2.0,4.0,14.0,11.0,4.0,11.0,80244.0,Yes
1516,5047,34.0,Travel_Rarely,404.0,Research & Development,2.0,4.0,Technical Degree,1.0,3.0,Female,98.0,3.0,2.0,Healthcare Representative,4.0,Single,6687.0,6163.0,1.0,Y,No,11.0,3.0,4.0,80.0,0.0,14.0,2.0,4.0,14.0,11.0,4.0,11.0,80244.0,Yes
1519,5050,45.0,Travel_Rarely,252.0,Research & Development,1.0,3.0,Other,1.0,3.0,Male,70.0,4.0,5.0,Manager,4.0,Married,19202.0,15970.0,0.0,Y,No,11.0,3.0,3.0,80.0,1.0,25.0,2.0,3.0,24.0,0.0,1.0,7.0,230424.0,Yes
1520,5051,45.0,Travel_Rarely,252.0,Research & Development,1.0,3.0,Other,1.0,3.0,Male,70.0,4.0,5.0,Manager,4.0,Married,19202.0,15970.0,0.0,Y,No,11.0,3.0,3.0,80.0,1.0,25.0,2.0,3.0,24.0,0.0,1.0,7.0,230424.0,Yes
1521,5052,45.0,Travel_Rarely,252.0,Research & Development,1.0,3.0,Other,1.0,3.0,Male,70.0,4.0,5.0,Manager,4.0,Married,19202.0,15970.0,0.0,Y,No,11.0,3.0,3.0,80.0,1.0,25.0,2.0,3.0,24.0,0.0,1.0,7.0,230424.0,Yes
1522,5053,29.0,Non-Travel,1496.0,Research & Development,1.0,1.0,Technical Degree,1.0,4.0,Male,41.0,3.0,2.0,Manufacturing Director,3.0,Married,4319.0,26283.0,1.0,Y,No,13.0,3.0,1.0,80.0,1.0,10.0,1.0,3.0,10.0,7.0,0.0,9.0,51828.0,Yes
1526,5057,32.0,Travel_Rarely,128.0,Research & Development,2.0,1.0,Technical Degree,1.0,4.0,Male,84.0,2.0,2.0,Laboratory Technician,1.0,Single,2176.0,19737.0,4.0,Y,No,13.0,3.0,4.0,80.0,0.0,9.0,5.0,3.0,6.0,2.0,0.0,4.0,26112.0,No
1527,5058,28.0,Travel_Rarely,529.0,Research & Development,2.0,4.0,Life Sciences,1.0,1.0,Male,79.0,3.0,1.0,Laboratory Technician,3.0,Single,3485.0,14935.0,2.0,Y,No,11.0,3.0,3.0,80.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,41820.0,No
1528,5059,28.0,Travel_Rarely,529.0,Research & Development,2.0,4.0,Life Sciences,1.0,1.0,Male,79.0,3.0,1.0,Laboratory Technician,3.0,Single,3485.0,14935.0,2.0,Y,No,11.0,3.0,3.0,80.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,41820.0,No
1529,5060,28.0,Travel_Rarely,529.0,Research & Development,2.0,4.0,Life Sciences,1.0,1.0,Male,79.0,3.0,1.0,Laboratory Technician,3.0,Single,3485.0,14935.0,2.0,Y,No,11.0,3.0,3.0,80.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,41820.0,No
1531,5062,26.0,Travel_Rarely,572.0,Sales,10.0,3.0,Medical,1.0,3.0,Male,46.0,3.0,2.0,Sales Executive,4.0,Single,4684.0,9125.0,1.0,Y,No,13.0,3.0,1.0,80.0,0.0,5.0,4.0,3.0,5.0,3.0,1.0,2.0,56208.0,No
1535,5066,41.0,Travel_Rarely,509.0,Research & Development,7.0,2.0,Technical Degree,1.0,2.0,Female,43.0,4.0,1.0,Research Scientist,3.0,Married,3376.0,18863.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,10.0,3.0,3.0,10.0,6.0,0.0,8.0,40512.0,Yes
1536,5067,41.0,Travel_Rarely,509.0,Research & Development,7.0,2.0,Technical Degree,1.0,2.0,Female,43.0,4.0,1.0,Research Scientist,3.0,Married,3376.0,18863.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,10.0,3.0,3.0,10.0,6.0,0.0,8.0,40512.0,Yes
1537,5068,41.0,Travel_Rarely,509.0,Research & Development,7.0,2.0,Technical Degree,1.0,2.0,Female,43.0,4.0,1.0,Research Scientist,3.0,Married,3376.0,18863.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,10.0,3.0,3.0,10.0,6.0,0.0,8.0,40512.0,Yes
1538,5069,35.0,Travel_Frequently,130.0,Research & Development,25.0,4.0,Life Sciences,1.0,4.0,Female,96.0,3.0,1.0,Research Scientist,2.0,Divorced,2022.0,16612.0,1.0,Y,Yes,19.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,10.0,2.0,7.0,8.0,24264.0,Yes
1539,5070,24.0,Travel_Rarely,506.0,Research & Development,29.0,1.0,Medical,1.0,2.0,Male,91.0,3.0,1.0,Laboratory Technician,1.0,Divorced,3907.0,3622.0,1.0,Y,No,13.0,3.0,2.0,80.0,3.0,6.0,2.0,4.0,6.0,2.0,1.0,2.0,46884.0,No
1546,5077,30.0,Travel_Rarely,855.0,Sales,7.0,4.0,Marketing,1.0,4.0,Female,73.0,3.0,2.0,Sales Executive,1.0,Divorced,4779.0,12761.0,7.0,Y,No,14.0,3.0,2.0,80.0,2.0,8.0,3.0,3.0,3.0,2.0,0.0,2.0,57348.0,No
1549,5080,29.0,Travel_Frequently,746.0,Sales,24.0,3.0,Technical Degree,1.0,3.0,Male,45.0,4.0,1.0,Sales Representative,1.0,Single,1091.0,10642.0,1.0,Y,No,17.0,3.0,4.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,13092.0,Yes
1550,5081,29.0,Travel_Frequently,746.0,Sales,24.0,3.0,Technical Degree,1.0,3.0,Male,45.0,4.0,1.0,Sales Representative,1.0,Single,1091.0,10642.0,1.0,Y,No,17.0,3.0,4.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,13092.0,Yes
1551,5082,29.0,Travel_Frequently,746.0,Sales,24.0,3.0,Technical Degree,1.0,3.0,Male,45.0,4.0,1.0,Sales Representative,1.0,Single,1091.0,10642.0,1.0,Y,No,17.0,3.0,4.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,13092.0,Yes
1561,5092,52.0,Travel_Rarely,319.0,Research & Development,3.0,3.0,Medical,1.0,4.0,Male,39.0,2.0,3.0,Manufacturing Director,3.0,Married,7969.0,19609.0,2.0,Y,Yes,14.0,3.0,3.0,80.0,0.0,28.0,4.0,3.0,5.0,4.0,0.0,4.0,95628.0,Yes
1562,5093,52.0,Travel_Rarely,319.0,Research & Development,3.0,3.0,Medical,1.0,4.0,Male,39.0,2.0,3.0,Manufacturing Director,3.0,Married,7969.0,19609.0,2.0,Y,Yes,14.0,3.0,3.0,80.0,0.0,28.0,4.0,3.0,5.0,4.0,0.0,4.0,95628.0,Yes
1563,5094,52.0,Travel_Rarely,319.0,Research & Development,3.0,3.0,Medical,1.0,4.0,Male,39.0,2.0,3.0,Manufacturing Director,3.0,Married,7969.0,19609.0,2.0,Y,Yes,14.0,3.0,3.0,80.0,0.0,28.0,4.0,3.0,5.0,4.0,0.0,4.0,95628.0,No
1568,5099,40.0,Travel_Rarely,107.0,Sales,10.0,3.0,Technical Degree,1.0,2.0,Female,84.0,2.0,2.0,Sales Executive,2.0,Divorced,6852.0,11591.0,7.0,Y,No,12.0,3.0,2.0,80.0,1.0,7.0,2.0,4.0,5.0,1.0,1.0,3.0,82224.0,Yes
1574,5105,37.0,Travel_Rarely,625.0,Sales,1.0,4.0,Life Sciences,1.0,1.0,Male,46.0,2.0,3.0,Sales Executive,3.0,Married,10609.0,14922.0,5.0,Y,No,11.0,3.0,3.0,80.0,0.0,17.0,2.0,1.0,14.0,1.0,11.0,7.0,127308.0,No
1575,5106,37.0,Travel_Rarely,625.0,Sales,1.0,4.0,Life Sciences,1.0,1.0,Male,46.0,2.0,3.0,Sales Executive,3.0,Married,10609.0,14922.0,5.0,Y,No,11.0,3.0,3.0,80.0,0.0,17.0,2.0,1.0,14.0,1.0,11.0,7.0,127308.0,No
1576,5107,37.0,Travel_Rarely,625.0,Sales,1.0,4.0,Life Sciences,1.0,1.0,Male,46.0,2.0,3.0,Sales Executive,3.0,Married,10609.0,14922.0,5.0,Y,No,11.0,3.0,3.0,80.0,0.0,17.0,2.0,1.0,14.0,1.0,11.0,7.0,127308.0,Yes
1581,5112,45.0,Non-Travel,1050.0,Sales,9.0,4.0,Life Sciences,1.0,2.0,Female,65.0,2.0,2.0,Sales Executive,3.0,Married,5593.0,17970.0,1.0,Y,No,13.0,3.0,4.0,80.0,1.0,15.0,2.0,3.0,15.0,10.0,4.0,12.0,67116.0,No
1583,5114,49.0,Travel_Frequently,1064.0,Research & Development,2.0,1.0,Life Sciences,1.0,2.0,Male,42.0,3.0,5.0,Research Director,4.0,Married,19161.0,13738.0,3.0,Y,No,15.0,3.0,4.0,80.0,0.0,28.0,3.0,3.0,5.0,4.0,4.0,3.0,229932.0,Yes
1584,5115,49.0,Travel_Frequently,1064.0,Research & Development,2.0,1.0,Life Sciences,1.0,2.0,Male,42.0,3.0,5.0,Research Director,4.0,Married,19161.0,13738.0,3.0,Y,No,15.0,3.0,4.0,80.0,0.0,28.0,3.0,3.0,5.0,4.0,4.0,3.0,229932.0,No
1585,5116,49.0,Travel_Frequently,1064.0,Research & Development,2.0,1.0,Life Sciences,1.0,2.0,Male,42.0,3.0,5.0,Research Director,4.0,Married,19161.0,13738.0,3.0,Y,No,15.0,3.0,4.0,80.0,0.0,28.0,3.0,3.0,5.0,4.0,4.0,3.0,229932.0,Yes
1589,5120,54.0,Travel_Frequently,928.0,Research & Development,20.0,4.0,Life Sciences,1.0,4.0,Female,31.0,3.0,2.0,Research Scientist,3.0,Single,4869.0,16885.0,3.0,Y,No,12.0,3.0,4.0,80.0,0.0,20.0,4.0,2.0,4.0,3.0,0.0,3.0,58428.0,No
1590,5121,54.0,Travel_Frequently,928.0,Research & Development,20.0,4.0,Life Sciences,1.0,4.0,Female,31.0,3.0,2.0,Research Scientist,3.0,Single,4869.0,16885.0,3.0,Y,No,12.0,3.0,4.0,80.0,0.0,20.0,4.0,2.0,4.0,3.0,0.0,3.0,58428.0,No
1591,5122,54.0,Travel_Frequently,928.0,Research & Development,20.0,4.0,Life Sciences,1.0,4.0,Female,31.0,3.0,2.0,Research Scientist,3.0,Single,4869.0,16885.0,3.0,Y,No,12.0,3.0,4.0,80.0,0.0,20.0,4.0,2.0,4.0,3.0,0.0,3.0,58428.0,Yes
1600,5131,44.0,Travel_Rarely,1376.0,Human Resources,1.0,2.0,Medical,1.0,2.0,Male,91.0,2.0,3.0,Human Resources,1.0,Married,10482.0,2326.0,9.0,Y,No,14.0,3.0,4.0,80.0,1.0,24.0,1.0,3.0,20.0,6.0,3.0,6.0,125784.0,Yes
1601,5132,44.0,Travel_Rarely,1376.0,Human Resources,1.0,2.0,Medical,1.0,2.0,Male,91.0,2.0,3.0,Human Resources,1.0,Married,10482.0,2326.0,9.0,Y,No,14.0,3.0,4.0,80.0,1.0,24.0,1.0,3.0,20.0,6.0,3.0,6.0,125784.0,Yes
1607,5138,36.0,Travel_Frequently,884.0,Research & Development,23.0,2.0,Medical,1.0,3.0,Male,41.0,4.0,2.0,Laboratory Technician,4.0,Married,2571.0,12290.0,4.0,Y,No,17.0,3.0,3.0,80.0,1.0,17.0,3.0,3.0,5.0,2.0,0.0,3.0,30852.0,No
1608,5139,36.0,Travel_Frequently,884.0,Research & Development,23.0,2.0,Medical,1.0,3.0,Male,41.0,4.0,2.0,Laboratory Technician,4.0,Married,2571.0,12290.0,4.0,Y,No,17.0,3.0,3.0,80.0,1.0,17.0,3.0,3.0,5.0,2.0,0.0,3.0,30852.0,Yes
1609,5140,36.0,Travel_Frequently,884.0,Research & Development,23.0,2.0,Medical,1.0,3.0,Male,41.0,4.0,2.0,Laboratory Technician,4.0,Married,2571.0,12290.0,4.0,Y,No,17.0,3.0,3.0,80.0,1.0,17.0,3.0,3.0,5.0,2.0,0.0,3.0,30852.0,Yes
1615,5146,33.0,Travel_Rarely,118.0,Sales,16.0,3.0,Marketing,1.0,1.0,Female,69.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,5.0,Y,No,15.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,63888.0,Yes
1616,5147,33.0,Travel_Rarely,118.0,Sales,16.0,3.0,Marketing,1.0,1.0,Female,69.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,5.0,Y,No,15.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,63888.0,Yes
1617,5148,33.0,Travel_Rarely,118.0,Sales,16.0,3.0,Marketing,1.0,1.0,Female,69.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,5.0,Y,No,15.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,63888.0,Yes
1618,5149,37.0,Travel_Frequently,1231.0,Sales,21.0,2.0,Medical,1.0,3.0,Female,54.0,3.0,1.0,Sales Representative,4.0,Married,2973.0,21222.0,5.0,Y,No,15.0,3.0,2.0,80.0,1.0,10.0,3.0,3.0,5.0,4.0,0.0,0.0,35676.0,Yes
1619,5150,37.0,Travel_Frequently,1231.0,Sales,21.0,2.0,Medical,1.0,3.0,Female,54.0,3.0,1.0,Sales Representative,4.0,Married,2973.0,21222.0,5.0,Y,No,15.0,3.0,2.0,80.0,1.0,10.0,3.0,3.0,5.0,4.0,0.0,0.0,35676.0,No
1620,5151,37.0,Travel_Frequently,1231.0,Sales,21.0,2.0,Medical,1.0,3.0,Female,54.0,3.0,1.0,Sales Representative,4.0,Married,2973.0,21222.0,5.0,Y,No,15.0,3.0,2.0,80.0,1.0,10.0,3.0,3.0,5.0,4.0,0.0,0.0,35676.0,No
1628,5159,30.0,Travel_Rarely,853.0,Research & Development,7.0,4.0,Life Sciences,1.0,3.0,Male,49.0,3.0,2.0,Laboratory Technician,3.0,Divorced,3491.0,11309.0,1.0,Y,No,13.0,3.0,1.0,80.0,3.0,10.0,4.0,2.0,10.0,7.0,8.0,9.0,41892.0,Yes
1629,5160,30.0,Travel_Rarely,853.0,Research & Development,7.0,4.0,Life Sciences,1.0,3.0,Male,49.0,3.0,2.0,Laboratory Technician,3.0,Divorced,3491.0,11309.0,1.0,Y,No,13.0,3.0,1.0,80.0,3.0,10.0,4.0,2.0,10.0,7.0,8.0,9.0,41892.0,Yes
1630,5161,42.0,Travel_Rarely,557.0,Research & Development,18.0,4.0,Life Sciences,1.0,4.0,Male,35.0,3.0,2.0,Research Scientist,1.0,Divorced,5410.0,11189.0,6.0,Y,Yes,17.0,3.0,3.0,80.0,1.0,9.0,3.0,2.0,4.0,3.0,1.0,2.0,64920.0,Yes
1636,5167,40.0,Travel_Rarely,1398.0,Sales,2.0,4.0,Life Sciences,1.0,3.0,Female,79.0,3.0,5.0,Manager,3.0,Married,18041.0,13022.0,0.0,Y,No,14.0,3.0,4.0,80.0,0.0,21.0,2.0,3.0,20.0,15.0,1.0,12.0,216492.0,Yes
1637,5168,40.0,Travel_Rarely,1398.0,Sales,2.0,4.0,Life Sciences,1.0,3.0,Female,79.0,3.0,5.0,Manager,3.0,Married,18041.0,13022.0,0.0,Y,No,14.0,3.0,4.0,80.0,0.0,21.0,2.0,3.0,20.0,15.0,1.0,12.0,216492.0,Yes
1638,5169,40.0,Travel_Rarely,1398.0,Sales,2.0,4.0,Life Sciences,1.0,3.0,Female,79.0,3.0,5.0,Manager,3.0,Married,18041.0,13022.0,0.0,Y,No,14.0,3.0,4.0,80.0,0.0,21.0,2.0,3.0,20.0,15.0,1.0,12.0,216492.0,Yes
1639,5170,30.0,Travel_Rarely,1138.0,Research & Development,6.0,3.0,Technical Degree,1.0,1.0,Female,48.0,2.0,2.0,Laboratory Technician,4.0,Married,4627.0,23631.0,0.0,Y,No,12.0,3.0,1.0,80.0,1.0,10.0,6.0,3.0,9.0,2.0,6.0,7.0,55524.0,Yes
1640,5171,30.0,Travel_Rarely,1138.0,Research & Development,6.0,3.0,Technical Degree,1.0,1.0,Female,48.0,2.0,2.0,Laboratory Technician,4.0,Married,4627.0,23631.0,0.0,Y,No,12.0,3.0,1.0,80.0,1.0,10.0,6.0,3.0,9.0,2.0,6.0,7.0,55524.0,No
1648,5179,30.0,Travel_Rarely,1240.0,Human Resources,9.0,3.0,Human Resources,1.0,3.0,Male,48.0,3.0,2.0,Human Resources,4.0,Married,6347.0,13982.0,0.0,Y,Yes,19.0,3.0,4.0,80.0,0.0,12.0,2.0,1.0,11.0,9.0,4.0,7.0,76164.0,No
1649,5180,30.0,Travel_Rarely,1240.0,Human Resources,9.0,3.0,Human Resources,1.0,3.0,Male,48.0,3.0,2.0,Human Resources,4.0,Married,6347.0,13982.0,0.0,Y,Yes,19.0,3.0,4.0,80.0,0.0,12.0,2.0,1.0,11.0,9.0,4.0,7.0,76164.0,Yes
